age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;do_not_disturb;y
66;unemployed;married;tertiary;no;5093;yes;no;cellular;23;feb;149;1;-1;0;other;1;no
21;entrepreneur;married;tertiary;no;-1583;no;no;cellular;3;jul;213;7;129;5;unknown;0;yes
78;management;married;secondary;yes;-3436;no;yes;cellular;23;aug;55;9;228;4;unknown;0;yes
76;self-employed;single;secondary;no;5583;no;no;unknown;8;dec;493;8;300;4;unknown;1;no
89;housemaid;single;tertiary;no;1641;yes;no;cellular;24;dec;458;2;225;3;unknown;1;no
38;housemaid;single;tertiary;no;3829;no;no;cellular;10;jun;128;10;138;3;unknown;0;no
29;housemaid;married;primary;no;3970;yes;no;cellular;20;mar;516;6;71;5;unknown;0;no
39;technician;married;secondary;no;4490;yes;no;unknown;28;oct;297;4;139;1;unknown;0;no
75;self-employed;single;secondary;no;266;yes;no;cellular;22;aug;439;6;74;3;other;0;no
33;self-employed;married;secondary;no;-546;no;no;telephone;3;jul;51;2;10;5;success;0;yes
81;services;single;primary;no;-4588;no;no;cellular;7;oct;152;11;307;5;unknown;0;no
29;student;single;secondary;no;-1584;no;no;cellular;4;jan;345;6;394;4;unknown;0;yes
21;blue-collar;married;tertiary;no;1586;yes;no;unknown;27;jan;187;4;175;4;unknown;1;yes
33;management;married;secondary;no;-704;yes;no;telephone;10;jun;184;8;131;0;other;0;no
72;services;single;primary;no;-2022;no;yes;cellular;15;may;197;4;239;2;unknown;0;no
61;retired;married;secondary;no;1551;no;no;cellular;17;feb;294;9;-1;5;unknown;0;yes
43;admin.;divorced;primary;no;5428;no;no;cellular;8;mar;242;6;107;1;unknown;0;yes
65;entrepreneur;single;secondary;no;1231;yes;no;cellular;11;jun;531;10;178;2;failure;0;no
64;entrepreneur;married;secondary;no;-1998;yes;yes;cellular;13;jan;22;6;231;3;success;0;yes
57;entrepreneur;single;primary;no;5217;no;no;telephone;1;sep;238;8;114;5;unknown;0;yes
55;unemployed;married;primary;no;-922;yes;yes;cellular;24;feb;360;7;163;2;unknown;0;yes
25;management;married;tertiary;no;5838;yes;no;telephone;26;sep;28;11;89;4;unknown;0;no
36;entrepreneur;divorced;tertiary;no;610;no;no;cellular;20;may;151;10;105;2;unknown;0;no
55;self-employed;single;primary;no;1709;no;no;unknown;13;feb;254;5;129;3;unknown;0;yes
27;admin.;single;secondary;no;6082;no;no;unknown;5;jul;520;8;218;4;unknown;0;no
52;retired;single;primary;no;-2654;yes;no;unknown;10;aug;247;3;364;5;unknown;0;yes
26;student;married;tertiary;no;-1750;no;no;cellular;13;dec;371;10;22;5;success;0;no
74;self-employed;married;tertiary;no;420;yes;no;cellular;6;jun;384;7;73;5;unknown;0;no
25;student;married;secondary;no;980;no;no;cellular;22;dec;331;5;45;2;unknown;0;no
24;services;married;secondary;no;9326;no;no;cellular;13;jun;236;10;63;0;other;0;no
63;blue-collar;married;secondary;yes;-1264;yes;no;unknown;20;nov;132;9;174;0;unknown;0;yes
33;technician;married;secondary;yes;-2512;yes;no;cellular;15;apr;520;2;378;5;unknown;0;yes
43;self-employed;single;secondary;no;-1407;yes;no;cellular;6;oct;359;11;118;5;unknown;0;no
40;blue-collar;married;primary;no;2096;yes;no;cellular;19;mar;394;4;281;1;unknown;0;yes
33;services;single;secondary;no;2876;yes;no;unknown;21;jan;323;1;321;0;unknown;0;no
72;admin.;single;secondary;no;-721;no;no;cellular;12;feb;240;4;71;3;unknown;0;yes
67;housemaid;divorced;primary;no;1463;yes;no;unknown;19;may;387;5;73;2;unknown;0;yes
35;housemaid;married;secondary;no;7235;yes;no;unknown;28;feb;215;1;280;2;unknown;0;yes
67;self-employed;divorced;tertiary;no;1505;no;no;cellular;7;oct;476;7;48;1;unknown;0;yes
69;student;single;secondary;no;2362;no;no;unknown;25;feb;6;5;327;0;failure;0;yes
56;housemaid;married;secondary;no;7066;yes;yes;cellular;9;dec;427;7;21;2;unknown;0;no
59;housemaid;married;tertiary;no;-694;yes;no;cellular;2;may;147;6;232;2;other;0;no
85;housemaid;married;primary;no;-890;yes;no;cellular;12;jun;355;6;325;3;failure;0;no
50;student;single;secondary;no;-9;yes;no;unknown;23;sep;94;2;376;1;unknown;0;yes
45;blue-collar;single;secondary;no;-183;yes;yes;cellular;19;sep;273;10;343;5;unknown;0;yes
56;housemaid;married;secondary;yes;-4063;no;no;cellular;10;nov;189;7;254;4;unknown;1;yes
78;self-employed;single;unknown;no;1813;yes;yes;cellular;27;dec;210;3;359;4;unknown;0;no
69;technician;married;secondary;no;2050;yes;no;cellular;28;apr;133;2;202;2;unknown;0;no
23;entrepreneur;married;secondary;no;842;no;no;cellular;28;aug;226;11;354;2;unknown;0;no
51;management;divorced;primary;yes;2142;yes;no;cellular;16;sep;245;6;395;5;unknown;0;no
71;technician;divorced;unknown;no;2174;no;yes;cellular;20;oct;136;9;348;4;other;0;no
34;technician;single;tertiary;no;-2548;no;no;cellular;15;apr;10;6;269;3;unknown;1;no
89;technician;married;primary;no;2265;no;no;cellular;12;dec;251;4;389;3;unknown;0;no
76;self-employed;married;secondary;no;3075;yes;no;telephone;15;mar;301;4;399;5;failure;0;no
78;housemaid;married;primary;no;-3391;yes;no;cellular;2;sep;209;1;155;2;unknown;0;no
23;technician;married;tertiary;no;5789;yes;no;unknown;5;nov;228;7;115;2;unknown;0;yes
59;unemployed;married;secondary;no;-2307;no;no;cellular;17;feb;225;8;261;2;unknown;0;no
56;entrepreneur;divorced;primary;no;-2014;yes;no;cellular;12;jul;111;2;190;5;unknown;0;yes
63;blue-collar;single;secondary;no;2005;yes;no;unknown;14;dec;184;1;11;2;unknown;0;yes
79;unemployed;married;tertiary;no;3004;no;no;telephone;26;feb;60;2;118;2;unknown;0;no
43;self-employed;married;secondary;no;3733;yes;no;cellular;19;oct;103;6;345;4;unknown;0;no
56;blue-collar;married;primary;no;3082;no;yes;cellular;3;nov;211;6;357;5;unknown;1;no
66;entrepreneur;married;tertiary;no;-159;no;no;cellular;28;apr;467;7;52;4;unknown;0;no
72;unemployed;single;primary;no;1725;yes;no;cellular;25;sep;195;10;275;5;failure;0;yes
73;retired;married;secondary;no;449;yes;no;unknown;5;dec;632;11;270;4;success;0;yes
42;self-employed;single;secondary;no;1922;no;no;cellular;24;may;605;10;312;4;other;0;yes
89;retired;married;secondary;no;1605;yes;no;cellular;11;jan;233;4;126;5;unknown;0;yes
18;housemaid;married;primary;no;-114;no;no;cellular;11;apr;137;5;304;2;success;0;no
53;unemployed;divorced;primary;no;358;yes;no;cellular;17;dec;673;8;232;5;unknown;0;no
61;entrepreneur;married;primary;no;-4156;yes;no;cellular;26;dec;369;3;63;2;unknown;0;yes
22;housemaid;married;secondary;no;3890;yes;yes;unknown;10;nov;307;11;316;5;unknown;0;no
50;housemaid;single;tertiary;no;2292;no;yes;cellular;17;jul;75;2;387;4;unknown;0;no
60;unemployed;married;primary;no;-5520;yes;no;telephone;5;apr;134;6;200;4;unknown;0;yes
61;unemployed;married;tertiary;no;3779;yes;no;cellular;3;aug;19;9;40;5;failure;0;no
26;blue-collar;married;secondary;no;1240;yes;no;cellular;17;nov;517;2;379;5;unknown;0;no
37;management;married;primary;no;-1410;yes;no;cellular;7;oct;320;11;56;5;unknown;0;no
35;entrepreneur;married;secondary;no;-1676;yes;no;cellular;2;jan;157;2;119;2;failure;1;no
64;self-employed;married;secondary;no;-664;no;no;cellular;1;sep;125;3;110;2;unknown;0;no
41;entrepreneur;single;secondary;no;-1394;no;yes;telephone;11;dec;21;5;221;0;unknown;0;no
59;housemaid;divorced;secondary;no;-991;yes;no;telephone;7;feb;206;8;95;2;unknown;0;no
70;self-employed;married;secondary;no;6501;yes;no;telephone;28;aug;254;4;342;4;unknown;0;no
75;retired;married;tertiary;no;2513;yes;no;cellular;14;aug;235;7;126;3;unknown;0;no
31;admin.;married;secondary;no;7508;yes;no;cellular;14;jul;27;4;217;1;success;0;no
83;management;married;tertiary;no;2077;yes;yes;cellular;5;oct;84;4;57;1;unknown;1;yes
29;housemaid;married;secondary;no;3137;no;no;cellular;3;dec;437;6;210;3;unknown;0;no
19;housemaid;single;primary;no;-1242;yes;no;cellular;9;aug;109;4;88;1;unknown;0;no
21;blue-collar;married;secondary;no;895;yes;no;unknown;24;jan;138;6;150;5;failure;0;no
32;housemaid;married;tertiary;no;1154;no;no;cellular;18;jul;0;5;197;4;unknown;0;no
80;admin.;single;secondary;no;3260;yes;no;unknown;6;jul;564;3;309;4;unknown;0;no
32;entrepreneur;single;unknown;no;1251;no;no;unknown;2;apr;145;5;328;4;unknown;0;no
67;entrepreneur;married;tertiary;no;2453;no;no;cellular;8;sep;12;5;139;1;unknown;0;no
48;blue-collar;married;secondary;yes;2346;yes;no;cellular;8;jul;114;6;134;0;unknown;0;no
20;entrepreneur;divorced;tertiary;no;491;no;no;cellular;27;feb;224;8;94;1;unknown;0;yes
49;blue-collar;married;unknown;no;182;yes;no;cellular;5;oct;245;4;357;0;unknown;0;yes
20;blue-collar;single;tertiary;no;-606;yes;no;unknown;22;jan;308;7;46;3;unknown;0;no
52;unemployed;single;secondary;no;4646;no;yes;cellular;11;nov;765;5;31;1;unknown;0;no
58;housemaid;married;tertiary;no;492;no;no;cellular;10;aug;27;9;167;4;unknown;0;no
55;services;married;primary;no;2386;yes;no;cellular;6;dec;146;7;153;4;unknown;0;no
38;management;married;tertiary;no;930;yes;no;cellular;19;may;278;4;110;4;success;0;yes
73;retired;married;unknown;no;4587;no;no;cellular;20;mar;132;3;172;1;unknown;0;no
60;services;married;secondary;no;-4564;no;no;telephone;14;jun;193;5;395;4;unknown;0;yes
36;management;single;secondary;no;2308;yes;no;cellular;27;oct;322;4;102;1;failure;0;no
49;management;single;primary;no;-2364;yes;no;cellular;25;aug;93;7;242;0;unknown;0;yes
25;management;divorced;unknown;no;2572;no;yes;cellular;23;jun;7;3;289;4;unknown;0;yes
84;retired;divorced;tertiary;no;960;no;no;cellular;16;may;41;10;396;4;unknown;1;yes
72;blue-collar;single;tertiary;no;-3035;yes;no;cellular;15;oct;530;10;339;4;unknown;0;no
38;entrepreneur;married;tertiary;no;2412;yes;no;cellular;19;mar;479;7;276;3;failure;0;yes
66;management;married;secondary;no;2072;yes;no;cellular;17;jan;1;8;330;2;unknown;0;no
66;self-employed;single;tertiary;no;706;no;no;cellular;5;mar;126;4;338;2;unknown;0;yes
61;blue-collar;single;primary;no;1086;no;no;cellular;19;mar;399;7;313;4;unknown;0;no
21;entrepreneur;married;secondary;no;1884;no;no;cellular;7;mar;631;1;39;5;failure;0;no
81;technician;single;secondary;no;4934;no;no;cellular;21;apr;686;2;129;2;unknown;0;no
86;technician;married;secondary;no;457;yes;yes;cellular;1;sep;63;6;274;2;unknown;0;no
88;retired;married;secondary;no;4439;no;no;cellular;2;mar;491;2;353;1;other;0;yes
88;retired;single;tertiary;no;1287;no;no;telephone;17;feb;218;11;42;0;failure;0;yes
84;blue-collar;married;primary;yes;5287;no;no;cellular;22;may;165;9;396;4;unknown;0;yes
71;technician;married;tertiary;no;694;no;no;cellular;16;dec;48;8;53;0;unknown;1;no
22;blue-collar;single;primary;no;-598;no;no;unknown;5;dec;62;10;73;0;unknown;0;no
51;entrepreneur;single;tertiary;no;-1893;yes;no;unknown;9;jan;315;5;25;2;unknown;0;no
35;housemaid;married;secondary;no;1298;yes;no;unknown;13;jan;53;10;257;3;unknown;0;no
33;services;single;tertiary;no;-979;yes;no;cellular;7;apr;408;1;247;3;failure;0;yes
77;management;married;secondary;no;5613;yes;no;cellular;27;feb;315;9;349;5;other;0;no
76;blue-collar;single;secondary;no;-1213;no;no;unknown;13;oct;424;2;258;5;unknown;0;yes
55;blue-collar;married;secondary;no;-670;yes;no;telephone;25;feb;87;2;28;2;unknown;0;yes
71;housemaid;divorced;primary;no;3143;yes;no;unknown;3;feb;299;9;111;2;unknown;0;no
27;retired;single;secondary;no;4957;yes;no;cellular;14;mar;12;8;133;1;unknown;0;yes
33;entrepreneur;married;secondary;no;3593;yes;no;cellular;24;aug;355;4;357;3;success;0;yes
79;self-employed;married;primary;no;4576;yes;no;cellular;8;feb;172;2;285;3;failure;0;yes
50;management;married;tertiary;no;1159;yes;yes;cellular;24;apr;192;4;368;5;unknown;1;yes
57;self-employed;single;secondary;no;1201;yes;no;telephone;22;jul;213;6;327;2;unknown;0;no
51;management;single;secondary;no;7435;yes;no;unknown;17;dec;128;3;320;4;success;0;no
32;management;single;secondary;no;6470;no;no;cellular;2;nov;457;11;172;0;unknown;0;yes
77;entrepreneur;divorced;secondary;no;3542;no;yes;cellular;26;mar;236;10;248;5;unknown;0;yes
72;unemployed;married;secondary;no;4719;yes;no;cellular;14;apr;458;5;305;0;unknown;0;no
67;unemployed;single;secondary;no;3975;no;no;cellular;18;jan;444;4;236;3;unknown;0;no
43;services;married;secondary;no;-2217;yes;no;unknown;20;apr;57;3;162;0;unknown;0;yes
64;technician;single;secondary;no;1281;no;no;cellular;14;aug;166;2;153;5;unknown;0;no
86;self-employed;married;secondary;no;5890;no;no;cellular;5;jul;90;1;362;5;unknown;0;yes
64;self-employed;single;secondary;no;3561;no;no;cellular;17;may;465;5;179;3;unknown;0;yes
53;self-employed;married;tertiary;no;1209;yes;no;cellular;17;jan;284;10;154;2;unknown;0;no
37;blue-collar;married;secondary;no;5926;yes;no;telephone;3;nov;260;8;51;0;unknown;1;yes
55;self-employed;married;tertiary;no;2507;no;yes;cellular;6;may;164;1;232;5;unknown;0;yes
44;blue-collar;divorced;secondary;no;3666;no;no;unknown;7;nov;26;5;382;2;unknown;1;no
62;admin.;married;secondary;no;2523;no;no;cellular;11;sep;476;4;310;0;unknown;0;yes
21;services;married;secondary;no;3023;yes;no;cellular;16;oct;621;9;233;2;unknown;0;yes
31;services;married;tertiary;no;3238;no;no;cellular;18;jun;484;6;131;0;unknown;0;no
74;retired;married;secondary;yes;5299;no;no;cellular;4;feb;186;8;148;4;unknown;0;yes
45;student;divorced;secondary;no;5689;no;no;cellular;25;mar;298;1;179;2;unknown;0;yes
49;management;divorced;tertiary;no;46;no;no;cellular;23;aug;433;4;75;1;unknown;0;no
57;unemployed;single;secondary;no;2466;yes;no;cellular;3;aug;238;4;294;1;unknown;0;yes
49;services;single;secondary;no;5213;yes;yes;cellular;5;feb;608;10;159;2;unknown;0;no
72;entrepreneur;married;secondary;no;1005;no;no;cellular;24;nov;469;9;324;0;unknown;0;no
35;unemployed;married;secondary;no;-2526;no;no;telephone;12;jan;777;1;62;1;unknown;0;no
72;technician;single;tertiary;no;-1325;yes;no;cellular;13;jun;258;2;14;1;unknown;0;yes
33;blue-collar;single;secondary;no;-1118;yes;no;cellular;14;mar;262;9;318;2;unknown;0;no
44;technician;married;primary;no;25;no;no;cellular;28;mar;234;4;24;0;failure;0;no
60;self-employed;single;primary;no;-838;yes;no;unknown;5;jun;144;6;287;1;unknown;0;no
81;entrepreneur;married;unknown;no;4487;no;no;cellular;27;apr;254;5;121;2;unknown;0;no
34;student;married;secondary;no;569;no;yes;cellular;7;jun;576;4;297;5;unknown;0;no
60;self-employed;married;secondary;no;5183;yes;no;cellular;26;dec;111;2;305;5;unknown;0;no
22;services;single;tertiary;no;-1990;no;no;cellular;14;oct;53;5;271;5;unknown;1;yes
23;entrepreneur;single;secondary;no;340;yes;yes;cellular;22;apr;90;9;158;1;unknown;0;no
73;technician;married;tertiary;no;1712;yes;no;unknown;3;jul;650;7;356;4;unknown;0;yes
69;student;single;tertiary;no;3831;no;yes;unknown;11;may;127;2;187;0;unknown;0;no
45;housemaid;single;secondary;no;4830;yes;no;telephone;6;apr;271;4;68;0;unknown;0;no
62;entrepreneur;married;tertiary;no;-214;yes;no;unknown;17;jun;589;8;247;0;other;0;no
45;student;single;unknown;no;4380;no;no;cellular;1;feb;352;7;207;5;unknown;0;yes
37;self-employed;married;secondary;no;-3645;yes;yes;unknown;11;mar;230;11;-1;1;failure;0;yes
49;self-employed;married;primary;no;4013;yes;no;unknown;15;jul;123;6;244;0;success;0;yes
40;technician;married;tertiary;no;-2623;yes;no;cellular;14;sep;89;11;30;0;unknown;0;yes
76;admin.;married;secondary;no;2739;yes;no;unknown;24;sep;128;9;392;0;unknown;0;no
47;student;married;secondary;no;4787;yes;yes;unknown;17;dec;124;10;35;0;unknown;0;no
41;services;married;secondary;no;4061;no;no;cellular;23;mar;324;2;141;0;unknown;0;no
56;retired;married;tertiary;no;-3517;yes;no;cellular;15;feb;285;5;149;3;other;0;no
72;admin.;single;tertiary;no;58;yes;no;telephone;10;aug;221;4;106;1;success;0;yes
37;unemployed;single;unknown;no;3550;no;no;cellular;9;jul;78;2;169;5;unknown;0;yes
85;self-employed;married;secondary;no;3464;yes;no;cellular;20;nov;141;6;17;0;other;0;yes
51;self-employed;married;unknown;no;2227;yes;no;cellular;26;feb;498;1;382;1;success;0;yes
65;unemployed;married;secondary;no;-5204;no;no;cellular;28;mar;106;9;387;1;unknown;0;no
86;entrepreneur;single;secondary;no;4994;no;no;cellular;7;may;439;3;38;2;unknown;0;yes
49;blue-collar;divorced;secondary;no;5528;no;no;cellular;12;oct;194;4;96;1;failure;0;no
32;retired;married;secondary;no;1891;yes;no;cellular;18;mar;511;3;183;5;unknown;0;no
71;unemployed;single;secondary;no;2085;no;no;cellular;26;dec;336;4;39;5;other;0;yes
18;student;single;secondary;no;2909;no;no;unknown;9;feb;242;6;113;0;success;0;yes
50;services;divorced;secondary;no;5781;yes;no;cellular;22;dec;52;10;358;5;unknown;0;no
88;blue-collar;married;tertiary;no;2151;yes;no;unknown;24;sep;479;2;230;5;unknown;0;yes
47;unemployed;married;primary;no;826;yes;no;cellular;5;feb;178;2;372;5;unknown;0;yes
67;unemployed;single;tertiary;no;2544;no;no;cellular;9;dec;57;4;96;5;failure;0;yes
55;admin.;married;secondary;no;1366;no;no;telephone;13;jan;188;8;213;4;unknown;0;yes
33;management;married;secondary;no;1400;yes;yes;unknown;24;may;210;9;395;1;unknown;0;no
40;entrepreneur;married;tertiary;no;-3897;yes;no;telephone;27;sep;394;9;104;3;unknown;0;no
55;entrepreneur;married;secondary;no;2968;no;yes;unknown;5;may;156;8;300;1;unknown;0;yes
25;housemaid;single;unknown;no;4914;yes;no;cellular;5;may;696;3;194;3;failure;0;yes
47;student;single;unknown;no;4461;no;no;cellular;11;apr;312;8;122;0;unknown;0;no
47;entrepreneur;married;secondary;no;4252;no;no;unknown;2;mar;216;5;39;5;unknown;0;no
78;unemployed;divorced;secondary;no;1240;no;yes;cellular;15;jul;308;8;380;0;unknown;0;yes
26;management;married;primary;no;1837;yes;no;cellular;8;jun;86;6;48;1;failure;0;no
78;retired;divorced;tertiary;no;4974;no;no;cellular;11;oct;244;11;44;0;unknown;0;yes
47;self-employed;married;primary;no;4002;yes;no;unknown;1;jul;350;9;188;4;other;0;yes
64;blue-collar;single;tertiary;no;5859;no;no;cellular;7;jul;161;11;34;3;failure;0;no
58;entrepreneur;divorced;unknown;no;-618;yes;yes;cellular;4;feb;324;10;336;0;unknown;0;yes
39;technician;single;primary;no;-636;no;no;cellular;7;apr;378;6;296;3;unknown;0;yes
85;technician;single;tertiary;no;402;yes;no;cellular;12;jan;74;5;52;0;unknown;0;no
34;services;married;secondary;no;-1429;no;no;cellular;7;dec;469;4;361;4;unknown;0;yes
20;services;single;secondary;no;-2564;yes;no;cellular;22;oct;207;4;255;3;failure;0;yes
72;unemployed;single;primary;no;2805;yes;yes;telephone;13;apr;601;3;276;0;success;0;no
62;entrepreneur;married;tertiary;no;2601;no;no;cellular;6;jun;481;4;129;5;unknown;1;no
82;unemployed;divorced;primary;no;2138;yes;no;unknown;18;jul;301;10;334;0;unknown;0;yes
50;management;married;tertiary;no;2461;yes;no;cellular;24;mar;57;3;16;5;success;0;yes
19;unemployed;married;secondary;no;-2991;yes;no;cellular;14;feb;197;10;391;4;unknown;0;yes
19;technician;divorced;secondary;no;-40;no;no;cellular;28;dec;421;1;96;0;unknown;1;no
49;blue-collar;married;tertiary;no;519;no;no;cellular;10;may;108;2;56;2;unknown;0;no
35;technician;married;tertiary;no;1545;no;yes;cellular;13;oct;306;10;22;1;unknown;0;no
84;admin.;married;secondary;no;-2979;no;no;cellular;12;aug;329;6;27;5;unknown;0;yes
26;technician;single;secondary;no;-1383;no;no;cellular;28;may;197;4;70;5;unknown;0;no
81;technician;divorced;secondary;no;90;yes;no;cellular;21;aug;55;3;209;2;unknown;0;no
33;blue-collar;married;secondary;no;4574;yes;no;telephone;17;apr;539;1;117;3;other;0;yes
26;unemployed;single;tertiary;no;2185;no;no;cellular;11;apr;315;3;212;1;unknown;0;yes
37;unemployed;single;secondary;no;4464;no;no;cellular;2;sep;159;2;64;0;failure;1;no
28;retired;single;secondary;no;1032;yes;no;cellular;26;oct;61;8;326;1;unknown;0;yes
46;technician;single;tertiary;no;1402;no;no;cellular;4;sep;399;11;158;2;success;1;no
41;admin.;divorced;secondary;no;2897;yes;no;cellular;21;sep;206;3;224;0;unknown;0;no
56;entrepreneur;married;tertiary;no;868;yes;no;cellular;15;nov;415;1;-1;4;failure;0;yes
56;student;married;secondary;no;-474;yes;no;cellular;20;apr;35;11;129;4;unknown;0;yes
18;management;single;primary;no;-3069;no;no;cellular;26;jan;280;8;5;4;unknown;0;no
26;services;married;secondary;no;-393;yes;no;cellular;6;apr;124;5;135;4;unknown;0;no
29;management;married;secondary;no;3908;yes;no;unknown;3;aug;568;9;304;5;unknown;0;no
32;services;married;tertiary;no;5182;yes;no;cellular;11;aug;293;8;180;0;failure;0;yes
